,File,Genre,MSE,SNR
0,Female1_Sample1.wav,Female1_Sample1,1095.0241047014786,41.808067832767904
1,Female1_Sample2.wav,Female1_Sample2,1297.4057556045232,41.019644640904474
2,Female2_Sample1.wav,Female2_Sample1,1493.5626020670195,40.461983818559716
3,Female2_Sample2.wav,Female2_Sample2,1937.2648683565733,40.05059355218677
4,Male1_Sample1.wav,Male1_Sample1,1115.436880472354,38.95501148452376
5,Male1_Sample2.wav,Male1_Sample2,1170.2940493602061,37.371747230853224
6,Male2_Sample1.wav,Male2_Sample1,1099.7953584263994,35.7743721422118
7,Male2_Sample2.wav,Male2_Sample2,1867.1750997852419,34.622300672846876
