,File,Genre,MSE,SNR
0,Female1_Sample1.wav,Female1_Sample1,1085.7937495022431,41.84483125396885
1,Female1_Sample2.wav,Female1_Sample2,1289.5390502328896,41.04605786206755
2,Female2_Sample1.wav,Female2_Sample1,1483.1963379940332,40.4922316792325
3,Female2_Sample2.wav,Female2_Sample2,1936.2223014211254,40.05293139949679
4,Male1_Sample1.wav,Male1_Sample1,1099.0216473214887,39.01939901465028
5,Male1_Sample2.wav,Male1_Sample2,1167.1793324632224,37.38332131055987
6,Male2_Sample1.wav,Male2_Sample1,1138.8669378196064,35.62276111443225
7,Male2_Sample2.wav,Male2_Sample2,1896.5421496059216,34.55452615271952
