,File,Genre,MSE,SNR
0,Female1_Sample1.wav,Female1_Sample1,0.8131795837064381,73.09615381347756
1,Female1_Sample2.wav,Female1_Sample2,0.8535273705056231,72.83444321935218
2,Female2_Sample1.wav,Female2_Sample1,0.7765883100381195,73.29628573749422
3,Female2_Sample2.wav,Female2_Sample2,0.5286503067484662,75.68765516692187
4,Male1_Sample1.wav,Male1_Sample1,0.7985778041147387,70.40225260166304
5,Male1_Sample2.wav,Male1_Sample2,0.8351517341040462,68.83379323210933
6,Male2_Sample1.wav,Male2_Sample1,0.790860768175583,67.2012042584341
7,Male2_Sample2.wav,Male2_Sample2,0.8214642018779342,68.1833973127542
