,File,Genre,MSE,SNR
0,Female1_Sample1.wav,Female1_Sample1,3.107161784324117,67.27437980953175
1,Female1_Sample2.wav,Female1_Sample2,4.016224269181156,66.10843818190114
2,Female2_Sample1.wav,Female2_Sample1,13.713738881829734,60.82663546616726
3,Female2_Sample2.wav,Female2_Sample2,1.8268251533742332,70.30237022500052
4,Male1_Sample1.wav,Male1_Sample1,2.033240125182867,66.34353823551675
5,Male1_Sample2.wav,Male1_Sample2,0.6984645953757226,69.61000313467684
6,Male2_Sample1.wav,Male2_Sample1,0.36522633744855965,70.55658369966466
7,Male2_Sample2.wav,Male2_Sample2,0.3659477699530516,71.6950926862852
